Location,Latitude,Longitude,Year,Magnitude
Sikkim,27.533,88.5122,2022,8.6
"Western Ghats, Maharashtra",18.5204,73.8567,2005,6.8
Sikkim,27.533,88.5122,2010,5.2
Ladakh,34.1526,77.577,2010,6.4
Meghalaya,25.467,91.3662,2007,5.4
"Darjeeling, West Bengal",27.036,88.2627,2019,8.7
Manipur,24.6637,93.9063,2004,4.3
Tripura,23.9408,91.9882,2018,4.4
Assam,26.2006,92.9376,2012,5.7
Jammu and Kashmir,33.7782,76.5762,2019,2.1
Sikkim,27.533,88.5122,2022,3.4
Tamil Nadu,11.1271,78.6569,2021,5.9
Himachal Pradesh,31.1048,77.1734,2010,7.1
Sikkim,27.533,88.5122,2008,3.1
Ladakh,34.1526,77.577,2020,6.9
Nagaland,26.1584,94.5624,2023,2.5
Arunachal Pradesh,27.1004,93.6167,2012,6.7
Meghalaya,25.467,91.3662,2018,7.6
Uttarakhand,30.0668,79.0193,2020,1.2
"Western Ghats, Maharashtra",18.5204,73.8567,2018,2.4
"Western Ghats, Karnataka",14.5204,75.7224,2024,7.5
Ladakh,34.1526,77.577,2006,2.9
"Western Ghats, Kerala",10.8505,76.2711,2005,9.1
"Western Ghats, Karnataka",14.5204,75.7224,2019,9.0
"Western Ghats, Maharashtra",18.5204,73.8567,2012,4.5
Uttarakhand,30.0668,79.0193,2005,7.4
Nagaland,26.1584,94.5624,2019,3.1
Uttarakhand,30.0668,79.0193,2023,2.1
Manipur,24.6637,93.9063,2009,1.1
Andhra Pradesh,15.9129,79.74,2018,4.2
"Western Ghats, Maharashtra",18.5204,73.8567,2004,6.1
"Darjeeling, West Bengal",27.036,88.2627,2016,8.2
Jammu and Kashmir,33.7782,76.5762,2009,9.1
Tripura,23.9408,91.9882,2022,8.0
"Western Ghats, Karnataka",14.5204,75.7224,2020,4.6
Sikkim,27.533,88.5122,2023,9.5
Mizoram,23.1645,92.9376,2013,8.5
"Western Ghats, Maharashtra",18.5204,73.8567,2023,8.0
Meghalaya,25.467,91.3662,2009,7.4
Mizoram,23.1645,92.9376,2024,3.4
Uttarakhand,30.0668,79.0193,2021,4.7
"Western Ghats, Maharashtra",18.5204,73.8567,2009,8.8
"Western Ghats, Kerala",10.8505,76.2711,2019,8.6
"Darjeeling, West Bengal",27.036,88.2627,2016,2.5
Tamil Nadu,11.1271,78.6569,2005,2.8
Tamil Nadu,11.1271,78.6569,2011,5.5
Arunachal Pradesh,27.1004,93.6167,2012,2.1
Mizoram,23.1645,92.9376,2013,8.0
Ladakh,34.1526,77.577,2007,4.3
"Darjeeling, West Bengal",27.036,88.2627,2015,5.7
"Western Ghats, Karnataka",14.5204,75.7224,2023,3.1
Assam,26.2006,92.9376,2012,4.7
Ladakh,34.1526,77.577,2016,5.1
Assam,26.2006,92.9376,2019,9.1
Mizoram,23.1645,92.9376,2008,1.0
Himachal Pradesh,31.1048,77.1734,2023,6.4
Uttarakhand,30.0668,79.0193,2013,7.4
Tamil Nadu,11.1271,78.6569,2012,1.5
Nagaland,26.1584,94.5624,2016,3.2
Jammu and Kashmir,33.7782,76.5762,2019,7.1
Assam,26.2006,92.9376,2009,6.8
Tamil Nadu,11.1271,78.6569,2008,5.7
Tamil Nadu,11.1271,78.6569,2006,6.5
"Western Ghats, Kerala",10.8505,76.2711,2013,8.4
Tamil Nadu,11.1271,78.6569,2014,2.0
Uttarakhand,30.0668,79.0193,2011,4.5
"Western Ghats, Maharashtra",18.5204,73.8567,2007,4.6
Uttarakhand,30.0668,79.0193,2008,1.2
Jammu and Kashmir,33.7782,76.5762,2012,5.7
Manipur,24.6637,93.9063,2022,9.2
Meghalaya,25.467,91.3662,2011,2.2
Ladakh,34.1526,77.577,2019,8.6
Nagaland,26.1584,94.5624,2007,1.1
Ladakh,34.1526,77.577,2013,7.2
Andhra Pradesh,15.9129,79.74,2023,9.3
Assam,26.2006,92.9376,2014,7.4
Ladakh,34.1526,77.577,2007,9.2
Meghalaya,25.467,91.3662,2006,7.7
Arunachal Pradesh,27.1004,93.6167,2005,7.3
Sikkim,27.533,88.5122,2005,3.9
Mizoram,23.1645,92.9376,2012,3.7
Meghalaya,25.467,91.3662,2007,8.1
Nagaland,26.1584,94.5624,2019,5.7
Manipur,24.6637,93.9063,2015,3.0
Uttarakhand,30.0668,79.0193,2021,6.1
Andhra Pradesh,15.9129,79.74,2017,6.4
Uttarakhand,30.0668,79.0193,2023,2.1
Mizoram,23.1645,92.9376,2018,4.0
Uttarakhand,30.0668,79.0193,2015,3.4
Ladakh,34.1526,77.577,2017,2.5
"Darjeeling, West Bengal",27.036,88.2627,2014,1.3
Manipur,24.6637,93.9063,2005,6.9
Arunachal Pradesh,27.1004,93.6167,2013,8.5
"Western Ghats, Maharashtra",18.5204,73.8567,2005,1.5
"Darjeeling, West Bengal",27.036,88.2627,2009,8.8
"Western Ghats, Kerala",10.8505,76.2711,2016,3.1
Himachal Pradesh,31.1048,77.1734,2016,1.3
Tripura,23.9408,91.9882,2010,3.6
Uttarakhand,30.0668,79.0193,2005,9.0
Ladakh,34.1526,77.577,2008,4.9
Uttarakhand,30.0668,79.0193,2019,8.9
Tamil Nadu,11.1271,78.6569,2016,4.4
Arunachal Pradesh,27.1004,93.6167,2018,4.4
Andhra Pradesh,15.9129,79.74,2021,3.5
Himachal Pradesh,31.1048,77.1734,2023,2.7
Ladakh,34.1526,77.577,2023,5.7
Jammu and Kashmir,33.7782,76.5762,2006,4.1
Uttarakhand,30.0668,79.0193,2012,9.8
Himachal Pradesh,31.1048,77.1734,2015,2.3
Himachal Pradesh,31.1048,77.1734,2018,9.6
Jammu and Kashmir,33.7782,76.5762,2017,2.1
Mizoram,23.1645,92.9376,2011,9.6
"Western Ghats, Kerala",10.8505,76.2711,2024,6.9
Meghalaya,25.467,91.3662,2019,7.4
Jammu and Kashmir,33.7782,76.5762,2007,9.2
Ladakh,34.1526,77.577,2004,2.9
Sikkim,27.533,88.5122,2024,9.8
Nagaland,26.1584,94.5624,2021,9.5
"Western Ghats, Kerala",10.8505,76.2711,2020,3.6
"Western Ghats, Karnataka",14.5204,75.7224,2023,5.4
Mizoram,23.1645,92.9376,2020,5.8
Arunachal Pradesh,27.1004,93.6167,2004,7.7
Tamil Nadu,11.1271,78.6569,2010,6.0
Arunachal Pradesh,27.1004,93.6167,2021,7.1
Meghalaya,25.467,91.3662,2012,7.1
Mizoram,23.1645,92.9376,2007,1.2
Tamil Nadu,11.1271,78.6569,2005,6.7
Meghalaya,25.467,91.3662,2017,7.3
"Western Ghats, Maharashtra",18.5204,73.8567,2012,3.3
Tamil Nadu,11.1271,78.6569,2021,2.5
Meghalaya,25.467,91.3662,2019,2.2
Sikkim,27.533,88.5122,2018,4.3
Ladakh,34.1526,77.577,2005,8.2
Nagaland,26.1584,94.5624,2019,4.2
"Western Ghats, Maharashtra",18.5204,73.8567,2021,4.5
"Western Ghats, Karnataka",14.5204,75.7224,2021,2.2
Andhra Pradesh,15.9129,79.74,2010,5.6
Himachal Pradesh,31.1048,77.1734,2023,6.3
Nagaland,26.1584,94.5624,2014,2.7
Mizoram,23.1645,92.9376,2015,7.5
Mizoram,23.1645,92.9376,2020,1.3
Tamil Nadu,11.1271,78.6569,2019,5.8
Nagaland,26.1584,94.5624,2011,1.5
"Western Ghats, Maharashtra",18.5204,73.8567,2004,4.5
"Western Ghats, Karnataka",14.5204,75.7224,2024,1.7
Meghalaya,25.467,91.3662,2012,4.0
Manipur,24.6637,93.9063,2021,4.6
Ladakh,34.1526,77.577,2013,1.9
"Western Ghats, Maharashtra",18.5204,73.8567,2006,2.8
Manipur,24.6637,93.9063,2022,9.2
Manipur,24.6637,93.9063,2012,8.6
"Western Ghats, Karnataka",14.5204,75.7224,2004,8.2
Sikkim,27.533,88.5122,2023,6.8
"Western Ghats, Kerala",10.8505,76.2711,2022,2.7
"Darjeeling, West Bengal",27.036,88.2627,2004,1.7
"Darjeeling, West Bengal",27.036,88.2627,2016,8.5
Tamil Nadu,11.1271,78.6569,2007,4.8
Nagaland,26.1584,94.5624,2017,7.7
Nagaland,26.1584,94.5624,2017,8.5
Meghalaya,25.467,91.3662,2017,5.5
Jammu and Kashmir,33.7782,76.5762,2017,5.9
Ladakh,34.1526,77.577,2008,4.7
Manipur,24.6637,93.9063,2018,3.5
Jammu and Kashmir,33.7782,76.5762,2019,7.2
Nagaland,26.1584,94.5624,2016,1.9
"Western Ghats, Maharashtra",18.5204,73.8567,2008,1.7
Manipur,24.6637,93.9063,2021,4.4
Uttarakhand,30.0668,79.0193,2019,9.4
"Western Ghats, Kerala",10.8505,76.2711,2012,1.2
Ladakh,34.1526,77.577,2014,5.4
Manipur,24.6637,93.9063,2006,3.2
Jammu and Kashmir,33.7782,76.5762,2016,5.8
Nagaland,26.1584,94.5624,2024,4.3
Tripura,23.9408,91.9882,2005,7.3
"Western Ghats, Karnataka",14.5204,75.7224,2015,6.6
Tamil Nadu,11.1271,78.6569,2023,8.1
Meghalaya,25.467,91.3662,2006,3.4
Nagaland,26.1584,94.5624,2009,7.6
Arunachal Pradesh,27.1004,93.6167,2013,8.9
"Darjeeling, West Bengal",27.036,88.2627,2016,9.3
Jammu and Kashmir,33.7782,76.5762,2008,7.6
Manipur,24.6637,93.9063,2023,8.4
Sikkim,27.533,88.5122,2005,1.1
"Western Ghats, Karnataka",14.5204,75.7224,2015,8.1
Ladakh,34.1526,77.577,2024,3.9
Mizoram,23.1645,92.9376,2007,8.7
Meghalaya,25.467,91.3662,2022,8.0
Ladakh,34.1526,77.577,2008,5.7
Manipur,24.6637,93.9063,2015,1.9
Tripura,23.9408,91.9882,2008,2.2
Mizoram,23.1645,92.9376,2015,6.9
"Western Ghats, Maharashtra",18.5204,73.8567,2012,8.4
Mizoram,23.1645,92.9376,2008,2.2
Meghalaya,25.467,91.3662,2012,4.2
Tripura,23.9408,91.9882,2022,2.7
Tamil Nadu,11.1271,78.6569,2007,8.9
Ladakh,34.1526,77.577,2019,5.6
"Western Ghats, Karnataka",14.5204,75.7224,2016,9.5
Manipur,24.6637,93.9063,2015,7.0
Manipur,24.6637,93.9063,2006,8.8
"Western Ghats, Kerala",10.8505,76.2711,2011,6.0
Sikkim,27.533,88.5122,2013,6.4
Tripura,23.9408,91.9882,2018,2.5
Andhra Pradesh,15.9129,79.74,2011,1.8
Manipur,24.6637,93.9063,2009,1.0
Manipur,24.6637,93.9063,2006,7.0
Sikkim,27.533,88.5122,2007,2.6
"Western Ghats, Maharashtra",18.5204,73.8567,2010,6.3
Assam,26.2006,92.9376,2015,7.0
Tamil Nadu,11.1271,78.6569,2008,1.9
Himachal Pradesh,31.1048,77.1734,2007,5.1
"Darjeeling, West Bengal",27.036,88.2627,2015,2.8
Ladakh,34.1526,77.577,2016,3.4
Uttarakhand,30.0668,79.0193,2004,7.1
Tripura,23.9408,91.9882,2017,9.7
Andhra Pradesh,15.9129,79.74,2024,1.1
Uttarakhand,30.0668,79.0193,2015,1.3
Andhra Pradesh,15.9129,79.74,2018,8.9
Jammu and Kashmir,33.7782,76.5762,2013,5.5
Ladakh,34.1526,77.577,2017,5.7
Uttarakhand,30.0668,79.0193,2009,4.3
Jammu and Kashmir,33.7782,76.5762,2021,3.2
Arunachal Pradesh,27.1004,93.6167,2009,4.6
Assam,26.2006,92.9376,2021,1.9
Arunachal Pradesh,27.1004,93.6167,2005,5.7
Uttarakhand,30.0668,79.0193,2020,5.4
"Western Ghats, Kerala",10.8505,76.2711,2009,1.9
Assam,26.2006,92.9376,2009,2.0
Mizoram,23.1645,92.9376,2012,7.3
Assam,26.2006,92.9376,2004,2.9
Sikkim,27.533,88.5122,2004,3.8
Uttarakhand,30.0668,79.0193,2018,4.1
Tripura,23.9408,91.9882,2009,5.3
Mizoram,23.1645,92.9376,2005,1.3
Nagaland,26.1584,94.5624,2023,8.3
"Western Ghats, Kerala",10.8505,76.2711,2024,7.9
Andhra Pradesh,15.9129,79.74,2018,1.2
Sikkim,27.533,88.5122,2019,7.2
Tripura,23.9408,91.9882,2012,2.9
Arunachal Pradesh,27.1004,93.6167,2024,9.9
"Western Ghats, Karnataka",14.5204,75.7224,2017,5.6
"Darjeeling, West Bengal",27.036,88.2627,2018,9.2
Jammu and Kashmir,33.7782,76.5762,2019,2.7
Assam,26.2006,92.9376,2006,2.4
"Western Ghats, Karnataka",14.5204,75.7224,2006,9.6
Manipur,24.6637,93.9063,2014,9.1
Manipur,24.6637,93.9063,2021,2.4
"Western Ghats, Karnataka",14.5204,75.7224,2016,6.8
Andhra Pradesh,15.9129,79.74,2017,5.5
Uttarakhand,30.0668,79.0193,2016,7.2
Manipur,24.6637,93.9063,2009,4.2
Andhra Pradesh,15.9129,79.74,2008,3.4
Mizoram,23.1645,92.9376,2010,8.8
"Western Ghats, Maharashtra",18.5204,73.8567,2016,3.8
"Western Ghats, Maharashtra",18.5204,73.8567,2013,1.2
Nagaland,26.1584,94.5624,2009,4.7
"Darjeeling, West Bengal",27.036,88.2627,2016,4.0
Tripura,23.9408,91.9882,2022,7.1
Mizoram,23.1645,92.9376,2019,8.8
Andhra Pradesh,15.9129,79.74,2017,5.4
Uttarakhand,30.0668,79.0193,2016,8.1
Sikkim,27.533,88.5122,2014,1.3
Meghalaya,25.467,91.3662,2020,9.2
Nagaland,26.1584,94.5624,2022,8.5
Mizoram,23.1645,92.9376,2016,6.5
Meghalaya,25.467,91.3662,2023,2.6
Ladakh,34.1526,77.577,2020,7.3
Arunachal Pradesh,27.1004,93.6167,2012,9.6
Arunachal Pradesh,27.1004,93.6167,2006,1.2
Meghalaya,25.467,91.3662,2023,3.4
Arunachal Pradesh,27.1004,93.6167,2009,3.8
Arunachal Pradesh,27.1004,93.6167,2017,7.9
Ladakh,34.1526,77.577,2019,4.9
"Darjeeling, West Bengal",27.036,88.2627,2014,1.2
"Western Ghats, Maharashtra",18.5204,73.8567,2009,1.2
Manipur,24.6637,93.9063,2008,4.1
Himachal Pradesh,31.1048,77.1734,2011,5.2
Jammu and Kashmir,33.7782,76.5762,2007,6.6
Meghalaya,25.467,91.3662,2008,6.2
Nagaland,26.1584,94.5624,2012,9.7
Andhra Pradesh,15.9129,79.74,2019,3.8
Arunachal Pradesh,27.1004,93.6167,2023,3.9
"Western Ghats, Karnataka",14.5204,75.7224,2005,2.3
Tamil Nadu,11.1271,78.6569,2016,7.2
Nagaland,26.1584,94.5624,2021,7.4
Manipur,24.6637,93.9063,2021,6.3
Arunachal Pradesh,27.1004,93.6167,2004,5.8
"Darjeeling, West Bengal",27.036,88.2627,2004,8.5
Himachal Pradesh,31.1048,77.1734,2023,2.6
Jammu and Kashmir,33.7782,76.5762,2019,2.6
Tripura,23.9408,91.9882,2018,2.2
"Darjeeling, West Bengal",27.036,88.2627,2017,7.1
Ladakh,34.1526,77.577,2015,9.0
"Western Ghats, Kerala",10.8505,76.2711,2023,1.8
Mizoram,23.1645,92.9376,2006,6.3
Tamil Nadu,11.1271,78.6569,2008,10.0
Tamil Nadu,11.1271,78.6569,2005,6.4
Mizoram,23.1645,92.9376,2023,5.8
"Darjeeling, West Bengal",27.036,88.2627,2018,9.8
Himachal Pradesh,31.1048,77.1734,2017,3.3
Nagaland,26.1584,94.5624,2016,2.3
Nagaland,26.1584,94.5624,2017,7.2
Arunachal Pradesh,27.1004,93.6167,2023,6.6
Meghalaya,25.467,91.3662,2015,9.6
Arunachal Pradesh,27.1004,93.6167,2006,1.5
Jammu and Kashmir,33.7782,76.5762,2022,7.7
Uttarakhand,30.0668,79.0193,2017,2.9
Nagaland,26.1584,94.5624,2009,3.9
"Western Ghats, Kerala",10.8505,76.2711,2015,5.1
"Darjeeling, West Bengal",27.036,88.2627,2020,8.5
Arunachal Pradesh,27.1004,93.6167,2015,8.8
"Western Ghats, Maharashtra",18.5204,73.8567,2022,7.3
Sikkim,27.533,88.5122,2012,8.9
Nagaland,26.1584,94.5624,2016,8.1
Assam,26.2006,92.9376,2004,4.3
Jammu and Kashmir,33.7782,76.5762,2010,7.2
Assam,26.2006,92.9376,2006,7.3
Sikkim,27.533,88.5122,2015,7.2
Mizoram,23.1645,92.9376,2013,8.8
"Darjeeling, West Bengal",27.036,88.2627,2024,9.2
Assam,26.2006,92.9376,2017,5.1
"Western Ghats, Karnataka",14.5204,75.7224,2004,7.0
Andhra Pradesh,15.9129,79.74,2024,7.5
"Darjeeling, West Bengal",27.036,88.2627,2007,2.2
Arunachal Pradesh,27.1004,93.6167,2011,9.6
Tripura,23.9408,91.9882,2023,7.2
Jammu and Kashmir,33.7782,76.5762,2018,5.3
Ladakh,34.1526,77.577,2005,4.1
"Western Ghats, Kerala",10.8505,76.2711,2019,8.1
Jammu and Kashmir,33.7782,76.5762,2017,1.1
"Western Ghats, Karnataka",14.5204,75.7224,2016,4.6
Jammu and Kashmir,33.7782,76.5762,2022,6.3
"Western Ghats, Karnataka",14.5204,75.7224,2006,2.4
"Darjeeling, West Bengal",27.036,88.2627,2022,7.0
"Western Ghats, Kerala",10.8505,76.2711,2015,8.0
"Darjeeling, West Bengal",27.036,88.2627,2006,1.9
Mizoram,23.1645,92.9376,2009,7.1
"Western Ghats, Karnataka",14.5204,75.7224,2004,3.5
Mizoram,23.1645,92.9376,2020,6.6
Sikkim,27.533,88.5122,2024,4.0
Meghalaya,25.467,91.3662,2004,2.0
Tamil Nadu,11.1271,78.6569,2016,9.3
Jammu and Kashmir,33.7782,76.5762,2012,6.9
"Western Ghats, Maharashtra",18.5204,73.8567,2012,8.3
Manipur,24.6637,93.9063,2011,9.0
Tamil Nadu,11.1271,78.6569,2008,8.5
Andhra Pradesh,15.9129,79.74,2019,8.0
Andhra Pradesh,15.9129,79.74,2009,6.9
Tripura,23.9408,91.9882,2011,2.1
Tamil Nadu,11.1271,78.6569,2009,4.9
Mizoram,23.1645,92.9376,2021,1.2
Assam,26.2006,92.9376,2024,7.2
Nagaland,26.1584,94.5624,2022,2.7
Mizoram,23.1645,92.9376,2011,6.4
Sikkim,27.533,88.5122,2008,7.8
Nagaland,26.1584,94.5624,2022,1.0
Nagaland,26.1584,94.5624,2012,8.1
Tripura,23.9408,91.9882,2012,4.1
"Darjeeling, West Bengal",27.036,88.2627,2024,7.2
Uttarakhand,30.0668,79.0193,2013,1.4
"Darjeeling, West Bengal",27.036,88.2627,2006,4.1
Tripura,23.9408,91.9882,2020,7.7
Himachal Pradesh,31.1048,77.1734,2013,2.0
"Darjeeling, West Bengal",27.036,88.2627,2006,1.4
Tripura,23.9408,91.9882,2024,8.9
"Darjeeling, West Bengal",27.036,88.2627,2009,3.0
Himachal Pradesh,31.1048,77.1734,2022,3.0
"Western Ghats, Kerala",10.8505,76.2711,2015,6.4
Tripura,23.9408,91.9882,2009,7.6
Mizoram,23.1645,92.9376,2010,9.8
Tripura,23.9408,91.9882,2012,9.9
Tripura,23.9408,91.9882,2019,4.9
Nagaland,26.1584,94.5624,2013,4.1
"Western Ghats, Kerala",10.8505,76.2711,2020,1.4
Nagaland,26.1584,94.5624,2014,5.1
Uttarakhand,30.0668,79.0193,2013,6.4
Tamil Nadu,11.1271,78.6569,2021,1.2
Andhra Pradesh,15.9129,79.74,2011,2.3
Sikkim,27.533,88.5122,2010,7.6
"Darjeeling, West Bengal",27.036,88.2627,2004,1.4
Uttarakhand,30.0668,79.0193,2020,8.3
"Western Ghats, Karnataka",14.5204,75.7224,2007,5.2
"Western Ghats, Karnataka",14.5204,75.7224,2004,5.9
"Western Ghats, Kerala",10.8505,76.2711,2004,4.7
"Western Ghats, Karnataka",14.5204,75.7224,2022,7.6
Sikkim,27.533,88.5122,2014,8.7
Mizoram,23.1645,92.9376,2015,6.4
Andhra Pradesh,15.9129,79.74,2020,5.6
Sikkim,27.533,88.5122,2018,1.2
Tripura,23.9408,91.9882,2017,8.4
Andhra Pradesh,15.9129,79.74,2024,6.0
Sikkim,27.533,88.5122,2010,2.7
Sikkim,27.533,88.5122,2015,6.0
Ladakh,34.1526,77.577,2012,3.1
"Western Ghats, Maharashtra",18.5204,73.8567,2016,7.8
Tripura,23.9408,91.9882,2013,7.1
"Western Ghats, Maharashtra",18.5204,73.8567,2022,9.9
Meghalaya,25.467,91.3662,2021,5.3
Ladakh,34.1526,77.577,2020,5.6
Arunachal Pradesh,27.1004,93.6167,2009,5.5
Ladakh,34.1526,77.577,2011,9.9
Meghalaya,25.467,91.3662,2019,7.3
Ladakh,34.1526,77.577,2018,3.6
Meghalaya,25.467,91.3662,2004,3.7
"Western Ghats, Kerala",10.8505,76.2711,2019,4.5
Ladakh,34.1526,77.577,2007,4.4
Nagaland,26.1584,94.5624,2020,9.1
Jammu and Kashmir,33.7782,76.5762,2022,1.4
Manipur,24.6637,93.9063,2021,8.0
Uttarakhand,30.0668,79.0193,2015,5.6
Uttarakhand,30.0668,79.0193,2010,6.3
Tripura,23.9408,91.9882,2015,3.8
"Western Ghats, Karnataka",14.5204,75.7224,2018,9.9
Nagaland,26.1584,94.5624,2020,9.4
"Western Ghats, Kerala",10.8505,76.2711,2006,5.2
Meghalaya,25.467,91.3662,2013,4.6
Mizoram,23.1645,92.9376,2006,5.9
Mizoram,23.1645,92.9376,2008,5.5
Tamil Nadu,11.1271,78.6569,2010,4.3
Uttarakhand,30.0668,79.0193,2007,4.4
"Darjeeling, West Bengal",27.036,88.2627,2024,9.3
Manipur,24.6637,93.9063,2007,6.9
"Darjeeling, West Bengal",27.036,88.2627,2005,6.2
Mizoram,23.1645,92.9376,2007,8.5
Arunachal Pradesh,27.1004,93.6167,2011,9.0
Mizoram,23.1645,92.9376,2023,2.1
Mizoram,23.1645,92.9376,2017,7.3
Manipur,24.6637,93.9063,2005,8.0
Tamil Nadu,11.1271,78.6569,2023,6.5
Ladakh,34.1526,77.577,2015,5.4
Meghalaya,25.467,91.3662,2015,2.4
Tamil Nadu,11.1271,78.6569,2013,8.7
"Darjeeling, West Bengal",27.036,88.2627,2012,8.5
Nagaland,26.1584,94.5624,2017,7.3
Tripura,23.9408,91.9882,2015,3.9
Arunachal Pradesh,27.1004,93.6167,2017,4.7
Mizoram,23.1645,92.9376,2018,6.9
"Darjeeling, West Bengal",27.036,88.2627,2024,5.8
Assam,26.2006,92.9376,2009,2.5
Sikkim,27.533,88.5122,2010,9.4
Sikkim,27.533,88.5122,2009,9.1
"Western Ghats, Kerala",10.8505,76.2711,2014,9.4
Himachal Pradesh,31.1048,77.1734,2020,2.2
Assam,26.2006,92.9376,2019,2.6
Jammu and Kashmir,33.7782,76.5762,2023,6.0
Jammu and Kashmir,33.7782,76.5762,2024,1.0
Assam,26.2006,92.9376,2024,2.6
Tamil Nadu,11.1271,78.6569,2024,7.7
Manipur,24.6637,93.9063,2022,4.5
Himachal Pradesh,31.1048,77.1734,2010,7.4
Arunachal Pradesh,27.1004,93.6167,2010,1.1
Mizoram,23.1645,92.9376,2021,1.3
"Western Ghats, Karnataka",14.5204,75.7224,2005,9.9
"Western Ghats, Kerala",10.8505,76.2711,2012,8.3
"Darjeeling, West Bengal",27.036,88.2627,2010,1.2
"Western Ghats, Karnataka",14.5204,75.7224,2008,6.6
Meghalaya,25.467,91.3662,2024,3.1
"Western Ghats, Karnataka",14.5204,75.7224,2015,1.2
Himachal Pradesh,31.1048,77.1734,2014,4.0
"Western Ghats, Kerala",10.8505,76.2711,2024,7.4
"Western Ghats, Maharashtra",18.5204,73.8567,2024,6.6
"Western Ghats, Karnataka",14.5204,75.7224,2011,5.2
Uttarakhand,30.0668,79.0193,2009,6.3
"Western Ghats, Karnataka",14.5204,75.7224,2021,4.6
Tripura,23.9408,91.9882,2007,6.8
Jammu and Kashmir,33.7782,76.5762,2012,7.8
Nagaland,26.1584,94.5624,2004,2.2
Uttarakhand,30.0668,79.0193,2013,7.9
"Darjeeling, West Bengal",27.036,88.2627,2023,2.1
Uttarakhand,30.0668,79.0193,2009,6.6
Assam,26.2006,92.9376,2006,8.9
Assam,26.2006,92.9376,2007,6.1
Tripura,23.9408,91.9882,2010,1.9
Tripura,23.9408,91.9882,2014,8.3
Ladakh,34.1526,77.577,2015,5.0
Tamil Nadu,11.1271,78.6569,2022,3.4
Tamil Nadu,11.1271,78.6569,2024,4.5
Ladakh,34.1526,77.577,2013,8.4
"Western Ghats, Kerala",10.8505,76.2711,2014,4.4
Ladakh,34.1526,77.577,2004,3.7
Jammu and Kashmir,33.7782,76.5762,2007,8.9
Assam,26.2006,92.9376,2019,4.1
Arunachal Pradesh,27.1004,93.6167,2007,6.6
Uttarakhand,30.0668,79.0193,2013,1.8
"Darjeeling, West Bengal",27.036,88.2627,2015,9.3
Sikkim,27.533,88.5122,2011,6.0
Ladakh,34.1526,77.577,2017,7.6
Jammu and Kashmir,33.7782,76.5762,2006,1.9
Andhra Pradesh,15.9129,79.74,2015,5.4
Arunachal Pradesh,27.1004,93.6167,2008,1.7
Tamil Nadu,11.1271,78.6569,2021,8.3
Nagaland,26.1584,94.5624,2023,4.2
Mizoram,23.1645,92.9376,2008,8.4
Andhra Pradesh,15.9129,79.74,2005,9.6
Tamil Nadu,11.1271,78.6569,2011,9.1
Tamil Nadu,11.1271,78.6569,2005,3.8
Assam,26.2006,92.9376,2020,1.7
Sikkim,27.533,88.5122,2005,5.9
Ladakh,34.1526,77.577,2006,6.5
Assam,26.2006,92.9376,2015,7.8
Himachal Pradesh,31.1048,77.1734,2004,3.9
"Western Ghats, Karnataka",14.5204,75.7224,2022,8.0
Tripura,23.9408,91.9882,2009,1.2
"Darjeeling, West Bengal",27.036,88.2627,2014,8.7
"Western Ghats, Maharashtra",18.5204,73.8567,2017,6.5
Himachal Pradesh,31.1048,77.1734,2011,8.4
"Western Ghats, Kerala",10.8505,76.2711,2015,2.5
"Darjeeling, West Bengal",27.036,88.2627,2013,3.0
Tamil Nadu,11.1271,78.6569,2012,3.8
Jammu and Kashmir,33.7782,76.5762,2015,1.3
Arunachal Pradesh,27.1004,93.6167,2008,8.1
Nagaland,26.1584,94.5624,2013,9.6
Sikkim,27.533,88.5122,2018,1.0
"Western Ghats, Maharashtra",18.5204,73.8567,2020,4.5
"Darjeeling, West Bengal",27.036,88.2627,2004,2.1
Sikkim,27.533,88.5122,2021,6.7
Nagaland,26.1584,94.5624,2014,6.4
Himachal Pradesh,31.1048,77.1734,2023,9.9
Nagaland,26.1584,94.5624,2007,1.2
"Western Ghats, Kerala",10.8505,76.2711,2016,5.6
Tripura,23.9408,91.9882,2006,2.9
"Western Ghats, Maharashtra",18.5204,73.8567,2010,8.2
Sikkim,27.533,88.5122,2009,4.9
Himachal Pradesh,31.1048,77.1734,2009,7.1
Arunachal Pradesh,27.1004,93.6167,2008,9.7
Assam,26.2006,92.9376,2013,5.6
Himachal Pradesh,31.1048,77.1734,2023,7.3
Tamil Nadu,11.1271,78.6569,2007,6.8
Ladakh,34.1526,77.577,2017,2.2
Meghalaya,25.467,91.3662,2011,9.9
"Western Ghats, Karnataka",14.5204,75.7224,2006,6.7
Tripura,23.9408,91.9882,2013,5.2
"Western Ghats, Karnataka",14.5204,75.7224,2011,3.5
Uttarakhand,30.0668,79.0193,2009,3.8
"Western Ghats, Maharashtra",18.5204,73.8567,2022,5.7
Arunachal Pradesh,27.1004,93.6167,2019,2.6
Ladakh,34.1526,77.577,2005,4.1
"Western Ghats, Maharashtra",18.5204,73.8567,2023,8.1
Tripura,23.9408,91.9882,2011,7.1
"Darjeeling, West Bengal",27.036,88.2627,2020,4.1
Nagaland,26.1584,94.5624,2017,2.7
Meghalaya,25.467,91.3662,2018,5.0
Manipur,24.6637,93.9063,2009,4.8
Andhra Pradesh,15.9129,79.74,2004,3.8
"Western Ghats, Maharashtra",18.5204,73.8567,2024,1.7
Mizoram,23.1645,92.9376,2012,7.5
"Western Ghats, Karnataka",14.5204,75.7224,2015,8.7
