Location,Latitude,Longitude,Year,Magnitude
Andhra Pradesh,15.9129,79.74,2008,2.8
Bihar,25.0961,85.3131,2013,7.6
Jharkhand,23.6102,85.2799,2012,1.6
Punjab,31.1471,75.3412,2004,3.8
West Bengal,22.9868,87.855,2009,3.8
Punjab,31.1471,75.3412,2011,4.2
Tamil Nadu,13.0827,80.2707,2010,3.5
Rajasthan,27.0238,74.2179,2005,5.3
Himachal Pradesh,31.1048,77.1734,2008,5.8
Kerala,10.8505,76.2711,2015,1.2
Andhra Pradesh,15.9129,79.74,2016,1.6
Madhya Pradesh,23.2599,77.4126,2006,3.7
Chhattisgarh,21.2787,81.8661,2021,9.9
West Bengal,22.9868,87.855,2008,6.0
Maharashtra,19.7515,75.7139,2023,1.1
Karnataka,15.3173,75.7139,2007,9.6
Kerala,10.8505,76.2711,2008,5.3
Rajasthan,27.0238,74.2179,2020,3.8
Chhattisgarh,21.2787,81.8661,2014,7.2
Tamil Nadu,13.0827,80.2707,2022,1.3
Assam,26.2006,92.9376,2022,2.5
Madhya Pradesh,23.2599,77.4126,2016,6.8
West Bengal,22.9868,87.855,2013,6.6
Karnataka,15.3173,75.7139,2019,5.6
Punjab,31.1471,75.3412,2015,9.8
Tamil Nadu,13.0827,80.2707,2005,1.7
Jharkhand,23.6102,85.2799,2018,2.5
Jharkhand,23.6102,85.2799,2008,7.6
Himachal Pradesh,31.1048,77.1734,2005,5.5
Jharkhand,23.6102,85.2799,2017,2.5
Kerala,10.8505,76.2711,2013,3.8
West Bengal,22.9868,87.855,2017,1.6
Punjab,31.1471,75.3412,2008,2.9
Punjab,31.1471,75.3412,2009,2.4
Madhya Pradesh,23.2599,77.4126,2020,3.6
Jharkhand,23.6102,85.2799,2011,7.0
Karnataka,15.3173,75.7139,2018,6.4
Gujarat,22.2587,71.1924,2005,4.0
Tamil Nadu,13.0827,80.2707,2004,1.3
Jharkhand,23.6102,85.2799,2011,3.0
Uttar Pradesh,26.8467,80.9462,2022,1.3
Maharashtra,19.7515,75.7139,2007,4.3
Uttarakhand,30.0668,79.0193,2014,5.1
Madhya Pradesh,23.2599,77.4126,2006,5.2
Madhya Pradesh,23.2599,77.4126,2010,8.7
West Bengal,22.9868,87.855,2018,5.9
Tamil Nadu,13.0827,80.2707,2017,3.9
Gujarat,22.2587,71.1924,2006,1.1
West Bengal,22.9868,87.855,2023,6.1
Andhra Pradesh,15.9129,79.74,2008,6.8
Tamil Nadu,13.0827,80.2707,2018,4.9
Maharashtra,19.7515,75.7139,2018,9.1
Madhya Pradesh,23.2599,77.4126,2019,8.6
West Bengal,22.9868,87.855,2010,1.4
Odisha,20.9517,85.0985,2019,3.4
Uttarakhand,30.0668,79.0193,2010,2.2
Gujarat,22.2587,71.1924,2018,6.7
Gujarat,22.2587,71.1924,2024,2.6
Kerala,10.8505,76.2711,2021,9.2
Chhattisgarh,21.2787,81.8661,2011,5.0
Bihar,25.0961,85.3131,2020,2.6
Uttarakhand,30.0668,79.0193,2016,6.6
Odisha,20.9517,85.0985,2010,4.5
Chhattisgarh,21.2787,81.8661,2018,6.4
Odisha,20.9517,85.0985,2012,7.6
Andhra Pradesh,15.9129,79.74,2022,8.6
Odisha,20.9517,85.0985,2024,8.4
Uttar Pradesh,26.8467,80.9462,2014,4.3
Chhattisgarh,21.2787,81.8661,2018,4.4
Odisha,20.9517,85.0985,2014,6.5
Jharkhand,23.6102,85.2799,2018,8.3
Uttar Pradesh,26.8467,80.9462,2010,3.7
Andhra Pradesh,15.9129,79.74,2020,7.1
Kerala,10.8505,76.2711,2017,7.7
Maharashtra,19.7515,75.7139,2013,3.2
Maharashtra,19.7515,75.7139,2005,7.4
Uttarakhand,30.0668,79.0193,2012,4.9
Punjab,31.1471,75.3412,2014,2.5
Tamil Nadu,13.0827,80.2707,2007,3.8
Odisha,20.9517,85.0985,2009,9.8
Assam,26.2006,92.9376,2006,7.5
Gujarat,22.2587,71.1924,2018,8.0
Uttarakhand,30.0668,79.0193,2008,7.3
Uttarakhand,30.0668,79.0193,2019,7.7
Tamil Nadu,13.0827,80.2707,2023,9.8
Andhra Pradesh,15.9129,79.74,2009,7.0
Bihar,25.0961,85.3131,2006,6.1
Chhattisgarh,21.2787,81.8661,2022,8.5
Jharkhand,23.6102,85.2799,2004,6.0
Bihar,25.0961,85.3131,2008,3.2
Gujarat,22.2587,71.1924,2016,2.1
Jharkhand,23.6102,85.2799,2007,1.3
Rajasthan,27.0238,74.2179,2004,9.7
Odisha,20.9517,85.0985,2024,4.2
Chhattisgarh,21.2787,81.8661,2005,2.0
Rajasthan,27.0238,74.2179,2021,3.2
Uttarakhand,30.0668,79.0193,2018,5.6
Uttarakhand,30.0668,79.0193,2010,3.5
Uttarakhand,30.0668,79.0193,2013,6.4
Karnataka,15.3173,75.7139,2014,3.1
Punjab,31.1471,75.3412,2006,2.2
Uttarakhand,30.0668,79.0193,2004,4.5
Madhya Pradesh,23.2599,77.4126,2022,6.2
Madhya Pradesh,23.2599,77.4126,2015,9.5
Gujarat,22.2587,71.1924,2011,6.5
Tamil Nadu,13.0827,80.2707,2009,9.9
Gujarat,22.2587,71.1924,2017,1.2
Uttarakhand,30.0668,79.0193,2004,7.6
Kerala,10.8505,76.2711,2013,5.4
Tamil Nadu,13.0827,80.2707,2015,6.9
Madhya Pradesh,23.2599,77.4126,2018,7.9
Assam,26.2006,92.9376,2013,3.1
Gujarat,22.2587,71.1924,2010,10.0
Bihar,25.0961,85.3131,2021,9.2
Maharashtra,19.7515,75.7139,2013,1.6
Uttarakhand,30.0668,79.0193,2024,8.7
Jharkhand,23.6102,85.2799,2015,7.6
West Bengal,22.9868,87.855,2018,9.1
Jharkhand,23.6102,85.2799,2012,2.9
Jharkhand,23.6102,85.2799,2024,6.5
Tamil Nadu,13.0827,80.2707,2006,2.9
Uttarakhand,30.0668,79.0193,2005,3.9
Gujarat,22.2587,71.1924,2024,6.9
Bihar,25.0961,85.3131,2011,9.2
Bihar,25.0961,85.3131,2018,3.2
West Bengal,22.9868,87.855,2024,3.0
Rajasthan,27.0238,74.2179,2004,8.2
West Bengal,22.9868,87.855,2022,4.0
Himachal Pradesh,31.1048,77.1734,2009,3.8
Himachal Pradesh,31.1048,77.1734,2024,6.2
Madhya Pradesh,23.2599,77.4126,2009,2.0
Punjab,31.1471,75.3412,2016,2.5
Assam,26.2006,92.9376,2007,7.2
Uttarakhand,30.0668,79.0193,2024,2.1
Maharashtra,19.7515,75.7139,2010,2.9
Andhra Pradesh,15.9129,79.74,2008,1.4
Odisha,20.9517,85.0985,2019,9.0
Karnataka,15.3173,75.7139,2010,5.6
Bihar,25.0961,85.3131,2018,8.4
Odisha,20.9517,85.0985,2020,1.2
West Bengal,22.9868,87.855,2016,5.0
Odisha,20.9517,85.0985,2017,3.5
Assam,26.2006,92.9376,2009,2.9
Gujarat,22.2587,71.1924,2023,3.7
Assam,26.2006,92.9376,2010,3.6
Madhya Pradesh,23.2599,77.4126,2014,6.0
Madhya Pradesh,23.2599,77.4126,2014,9.5
Madhya Pradesh,23.2599,77.4126,2010,7.2
Maharashtra,19.7515,75.7139,2004,9.5
Bihar,25.0961,85.3131,2009,8.5
Kerala,10.8505,76.2711,2010,8.4
Chhattisgarh,21.2787,81.8661,2022,4.8
Uttarakhand,30.0668,79.0193,2019,7.7
Bihar,25.0961,85.3131,2004,7.8
Andhra Pradesh,15.9129,79.74,2023,6.7
Karnataka,15.3173,75.7139,2009,2.6
Himachal Pradesh,31.1048,77.1734,2004,9.3
Punjab,31.1471,75.3412,2010,9.5
Punjab,31.1471,75.3412,2008,1.7
Madhya Pradesh,23.2599,77.4126,2015,8.7
Uttar Pradesh,26.8467,80.9462,2017,4.5
Chhattisgarh,21.2787,81.8661,2015,3.2
Uttarakhand,30.0668,79.0193,2023,8.4
Rajasthan,27.0238,74.2179,2016,7.0
Uttarakhand,30.0668,79.0193,2011,5.7
Jharkhand,23.6102,85.2799,2010,3.6
Kerala,10.8505,76.2711,2019,8.6
Maharashtra,19.7515,75.7139,2023,6.1
Jharkhand,23.6102,85.2799,2023,9.7
Karnataka,15.3173,75.7139,2006,2.8
Gujarat,22.2587,71.1924,2010,8.3
Rajasthan,27.0238,74.2179,2012,8.5
Chhattisgarh,21.2787,81.8661,2020,8.0
Bihar,25.0961,85.3131,2019,9.7
Uttarakhand,30.0668,79.0193,2008,4.8
West Bengal,22.9868,87.855,2023,4.7
Tamil Nadu,13.0827,80.2707,2004,1.9
Andhra Pradesh,15.9129,79.74,2015,7.2
Rajasthan,27.0238,74.2179,2012,7.2
Andhra Pradesh,15.9129,79.74,2016,5.9
Kerala,10.8505,76.2711,2019,5.0
Assam,26.2006,92.9376,2007,6.0
Tamil Nadu,13.0827,80.2707,2019,4.6
Madhya Pradesh,23.2599,77.4126,2019,5.6
Assam,26.2006,92.9376,2012,2.4
Kerala,10.8505,76.2711,2014,6.3
Chhattisgarh,21.2787,81.8661,2018,7.1
Maharashtra,19.7515,75.7139,2023,4.7
Kerala,10.8505,76.2711,2008,8.7
Kerala,10.8505,76.2711,2019,5.9
Bihar,25.0961,85.3131,2008,4.7
Bihar,25.0961,85.3131,2009,2.0
Assam,26.2006,92.9376,2006,2.6
Gujarat,22.2587,71.1924,2008,9.4
Kerala,10.8505,76.2711,2011,6.8
Punjab,31.1471,75.3412,2023,9.2
Odisha,20.9517,85.0985,2004,7.3
Chhattisgarh,21.2787,81.8661,2010,6.4
Karnataka,15.3173,75.7139,2015,7.1
Uttar Pradesh,26.8467,80.9462,2018,2.2
Gujarat,22.2587,71.1924,2006,9.4
Maharashtra,19.7515,75.7139,2017,3.5
Odisha,20.9517,85.0985,2006,3.6
Bihar,25.0961,85.3131,2024,4.1
Jharkhand,23.6102,85.2799,2005,5.2
Bihar,25.0961,85.3131,2011,4.5
Kerala,10.8505,76.2711,2022,5.7
Chhattisgarh,21.2787,81.8661,2008,6.5
Uttar Pradesh,26.8467,80.9462,2005,3.7
Assam,26.2006,92.9376,2008,6.7
Andhra Pradesh,15.9129,79.74,2005,6.4
Jharkhand,23.6102,85.2799,2023,6.3
Bihar,25.0961,85.3131,2020,7.6
Kerala,10.8505,76.2711,2019,8.8
Tamil Nadu,13.0827,80.2707,2019,1.2
Karnataka,15.3173,75.7139,2018,9.7
Tamil Nadu,13.0827,80.2707,2019,1.1
Assam,26.2006,92.9376,2014,4.0
Andhra Pradesh,15.9129,79.74,2004,5.3
Karnataka,15.3173,75.7139,2024,6.4
Assam,26.2006,92.9376,2006,2.4
Maharashtra,19.7515,75.7139,2010,5.3
Chhattisgarh,21.2787,81.8661,2006,6.0
Uttarakhand,30.0668,79.0193,2016,5.6
West Bengal,22.9868,87.855,2006,9.4
Andhra Pradesh,15.9129,79.74,2006,7.3
Uttarakhand,30.0668,79.0193,2015,9.0
Madhya Pradesh,23.2599,77.4126,2011,8.1
Maharashtra,19.7515,75.7139,2024,9.6
Rajasthan,27.0238,74.2179,2005,8.4
West Bengal,22.9868,87.855,2013,1.0
Tamil Nadu,13.0827,80.2707,2016,8.1
Rajasthan,27.0238,74.2179,2014,5.7
Uttar Pradesh,26.8467,80.9462,2021,7.0
Jharkhand,23.6102,85.2799,2006,3.1
Bihar,25.0961,85.3131,2016,3.0
Himachal Pradesh,31.1048,77.1734,2011,7.7
Uttarakhand,30.0668,79.0193,2011,1.2
Odisha,20.9517,85.0985,2006,8.1
Tamil Nadu,13.0827,80.2707,2006,5.6
Andhra Pradesh,15.9129,79.74,2015,6.9
Punjab,31.1471,75.3412,2022,4.0
Gujarat,22.2587,71.1924,2017,2.7
Tamil Nadu,13.0827,80.2707,2005,9.3
Madhya Pradesh,23.2599,77.4126,2011,3.6
Uttarakhand,30.0668,79.0193,2014,6.8
Punjab,31.1471,75.3412,2020,7.7
Chhattisgarh,21.2787,81.8661,2009,8.2
Madhya Pradesh,23.2599,77.4126,2006,2.1
Rajasthan,27.0238,74.2179,2024,5.3
Odisha,20.9517,85.0985,2004,8.1
Himachal Pradesh,31.1048,77.1734,2016,2.3
Uttarakhand,30.0668,79.0193,2010,7.0
Bihar,25.0961,85.3131,2023,9.9
Karnataka,15.3173,75.7139,2012,4.9
Punjab,31.1471,75.3412,2022,3.9
Kerala,10.8505,76.2711,2009,6.6
Assam,26.2006,92.9376,2023,2.1
Andhra Pradesh,15.9129,79.74,2023,3.5
Uttar Pradesh,26.8467,80.9462,2006,7.2
Jharkhand,23.6102,85.2799,2022,3.5
Andhra Pradesh,15.9129,79.74,2019,9.2
Madhya Pradesh,23.2599,77.4126,2008,4.8
Madhya Pradesh,23.2599,77.4126,2008,3.9
Gujarat,22.2587,71.1924,2021,1.1
Chhattisgarh,21.2787,81.8661,2024,4.0
West Bengal,22.9868,87.855,2022,6.9
Himachal Pradesh,31.1048,77.1734,2015,4.0
Gujarat,22.2587,71.1924,2006,3.4
Odisha,20.9517,85.0985,2024,2.1
Uttarakhand,30.0668,79.0193,2011,3.6
Gujarat,22.2587,71.1924,2021,4.8
Assam,26.2006,92.9376,2023,2.5
Gujarat,22.2587,71.1924,2014,7.6
Odisha,20.9517,85.0985,2019,1.3
Andhra Pradesh,15.9129,79.74,2023,7.0
Maharashtra,19.7515,75.7139,2013,4.8
Odisha,20.9517,85.0985,2008,4.5
Madhya Pradesh,23.2599,77.4126,2015,3.8
Madhya Pradesh,23.2599,77.4126,2015,3.0
Assam,26.2006,92.9376,2009,3.9
Gujarat,22.2587,71.1924,2005,5.5
Chhattisgarh,21.2787,81.8661,2013,3.8
Rajasthan,27.0238,74.2179,2024,4.0
Assam,26.2006,92.9376,2016,4.9
Himachal Pradesh,31.1048,77.1734,2006,7.5
Tamil Nadu,13.0827,80.2707,2014,5.5
Tamil Nadu,13.0827,80.2707,2010,2.1
West Bengal,22.9868,87.855,2007,8.2
Punjab,31.1471,75.3412,2024,5.6
Karnataka,15.3173,75.7139,2011,9.0
Madhya Pradesh,23.2599,77.4126,2022,7.0
Karnataka,15.3173,75.7139,2008,3.4
Gujarat,22.2587,71.1924,2015,2.8
Maharashtra,19.7515,75.7139,2019,2.5
Gujarat,22.2587,71.1924,2018,4.8
Maharashtra,19.7515,75.7139,2023,9.8
Andhra Pradesh,15.9129,79.74,2024,6.7
West Bengal,22.9868,87.855,2021,6.9
West Bengal,22.9868,87.855,2015,6.5
Kerala,10.8505,76.2711,2018,3.0
Uttarakhand,30.0668,79.0193,2018,6.7
Karnataka,15.3173,75.7139,2012,1.9
Maharashtra,19.7515,75.7139,2009,4.5
Himachal Pradesh,31.1048,77.1734,2022,5.3
Bihar,25.0961,85.3131,2012,4.0
Uttar Pradesh,26.8467,80.9462,2007,5.4
Maharashtra,19.7515,75.7139,2019,8.6
Chhattisgarh,21.2787,81.8661,2013,8.9
Uttarakhand,30.0668,79.0193,2019,2.2
Madhya Pradesh,23.2599,77.4126,2017,1.6
Jharkhand,23.6102,85.2799,2006,9.5
Rajasthan,27.0238,74.2179,2020,2.0
Himachal Pradesh,31.1048,77.1734,2021,6.0
Gujarat,22.2587,71.1924,2021,3.9
Karnataka,15.3173,75.7139,2004,1.4
Himachal Pradesh,31.1048,77.1734,2011,6.9
Andhra Pradesh,15.9129,79.74,2023,5.9
Punjab,31.1471,75.3412,2020,7.6
Madhya Pradesh,23.2599,77.4126,2023,6.5
Jharkhand,23.6102,85.2799,2011,8.0
Bihar,25.0961,85.3131,2006,7.2
Jharkhand,23.6102,85.2799,2022,6.6
Bihar,25.0961,85.3131,2005,4.7
Rajasthan,27.0238,74.2179,2023,5.5
Punjab,31.1471,75.3412,2019,5.1
Assam,26.2006,92.9376,2023,5.2
Assam,26.2006,92.9376,2006,6.2
Odisha,20.9517,85.0985,2008,10.0
Gujarat,22.2587,71.1924,2009,9.8
Jharkhand,23.6102,85.2799,2018,2.6
Rajasthan,27.0238,74.2179,2011,3.6
Jharkhand,23.6102,85.2799,2005,7.2
Uttar Pradesh,26.8467,80.9462,2006,8.9
Maharashtra,19.7515,75.7139,2020,6.7
Himachal Pradesh,31.1048,77.1734,2004,5.6
Jharkhand,23.6102,85.2799,2012,4.8
Jharkhand,23.6102,85.2799,2004,6.1
Andhra Pradesh,15.9129,79.74,2013,6.1
Kerala,10.8505,76.2711,2014,4.0
Chhattisgarh,21.2787,81.8661,2017,5.6
Karnataka,15.3173,75.7139,2021,2.8
Punjab,31.1471,75.3412,2005,5.3
Uttar Pradesh,26.8467,80.9462,2005,7.4
Karnataka,15.3173,75.7139,2009,8.7
Karnataka,15.3173,75.7139,2011,1.4
Kerala,10.8505,76.2711,2004,5.3
Gujarat,22.2587,71.1924,2020,9.2
Gujarat,22.2587,71.1924,2020,9.4
Maharashtra,19.7515,75.7139,2022,9.1
Himachal Pradesh,31.1048,77.1734,2023,2.8
Uttarakhand,30.0668,79.0193,2012,8.6
Kerala,10.8505,76.2711,2022,7.5
Chhattisgarh,21.2787,81.8661,2013,3.8
Jharkhand,23.6102,85.2799,2019,8.1
Uttar Pradesh,26.8467,80.9462,2005,3.2
Karnataka,15.3173,75.7139,2021,4.7
Himachal Pradesh,31.1048,77.1734,2015,8.9
Maharashtra,19.7515,75.7139,2019,3.3
Madhya Pradesh,23.2599,77.4126,2009,1.1
Tamil Nadu,13.0827,80.2707,2006,8.5
Kerala,10.8505,76.2711,2019,2.1
Jharkhand,23.6102,85.2799,2014,7.4
Maharashtra,19.7515,75.7139,2021,2.8
Punjab,31.1471,75.3412,2006,9.2
Kerala,10.8505,76.2711,2019,4.0
Jharkhand,23.6102,85.2799,2018,3.8
Rajasthan,27.0238,74.2179,2020,5.2
Punjab,31.1471,75.3412,2015,1.3
Chhattisgarh,21.2787,81.8661,2022,2.6
West Bengal,22.9868,87.855,2006,4.5
Madhya Pradesh,23.2599,77.4126,2015,2.8
Odisha,20.9517,85.0985,2010,2.7
Uttarakhand,30.0668,79.0193,2021,8.9
Uttar Pradesh,26.8467,80.9462,2024,9.6
Bihar,25.0961,85.3131,2013,9.7
Karnataka,15.3173,75.7139,2022,5.2
Andhra Pradesh,15.9129,79.74,2011,1.1
Gujarat,22.2587,71.1924,2005,1.4
Rajasthan,27.0238,74.2179,2017,8.2
Odisha,20.9517,85.0985,2014,6.9
Karnataka,15.3173,75.7139,2013,6.6
Chhattisgarh,21.2787,81.8661,2012,8.6
Kerala,10.8505,76.2711,2017,3.6
Andhra Pradesh,15.9129,79.74,2004,7.8
Maharashtra,19.7515,75.7139,2007,1.4
Jharkhand,23.6102,85.2799,2008,3.7
Bihar,25.0961,85.3131,2018,8.9
Jharkhand,23.6102,85.2799,2013,7.7
Kerala,10.8505,76.2711,2011,8.6
Punjab,31.1471,75.3412,2017,8.8
Andhra Pradesh,15.9129,79.74,2015,4.9
Bihar,25.0961,85.3131,2014,9.7
Odisha,20.9517,85.0985,2017,4.2
Uttarakhand,30.0668,79.0193,2004,9.9
Madhya Pradesh,23.2599,77.4126,2017,4.2
Uttar Pradesh,26.8467,80.9462,2011,2.2
Rajasthan,27.0238,74.2179,2018,7.9
Rajasthan,27.0238,74.2179,2019,1.9
Assam,26.2006,92.9376,2013,8.1
Rajasthan,27.0238,74.2179,2022,9.2
Bihar,25.0961,85.3131,2022,10.0
West Bengal,22.9868,87.855,2024,9.3
Chhattisgarh,21.2787,81.8661,2004,5.2
Tamil Nadu,13.0827,80.2707,2004,8.0
Uttarakhand,30.0668,79.0193,2009,1.1
Bihar,25.0961,85.3131,2024,5.6
Chhattisgarh,21.2787,81.8661,2008,4.6
Punjab,31.1471,75.3412,2014,7.3
Rajasthan,27.0238,74.2179,2004,3.5
Andhra Pradesh,15.9129,79.74,2018,5.1
Kerala,10.8505,76.2711,2021,9.4
Odisha,20.9517,85.0985,2007,8.3
Punjab,31.1471,75.3412,2016,6.5
Punjab,31.1471,75.3412,2021,6.2
Odisha,20.9517,85.0985,2011,4.5
Madhya Pradesh,23.2599,77.4126,2023,4.5
Punjab,31.1471,75.3412,2020,2.6
Jharkhand,23.6102,85.2799,2016,7.6
Assam,26.2006,92.9376,2009,8.8
Maharashtra,19.7515,75.7139,2010,7.9
Andhra Pradesh,15.9129,79.74,2004,4.9
Punjab,31.1471,75.3412,2019,7.3
Andhra Pradesh,15.9129,79.74,2012,6.7
Gujarat,22.2587,71.1924,2010,1.0
Tamil Nadu,13.0827,80.2707,2020,8.6
Odisha,20.9517,85.0985,2020,9.2
Himachal Pradesh,31.1048,77.1734,2019,8.5
Uttar Pradesh,26.8467,80.9462,2017,4.9
Maharashtra,19.7515,75.7139,2017,9.1
Maharashtra,19.7515,75.7139,2011,2.8
Kerala,10.8505,76.2711,2022,5.8
Punjab,31.1471,75.3412,2018,8.2
Jharkhand,23.6102,85.2799,2016,3.8
Himachal Pradesh,31.1048,77.1734,2023,8.5
Odisha,20.9517,85.0985,2006,6.7
Gujarat,22.2587,71.1924,2014,5.8
Andhra Pradesh,15.9129,79.74,2005,2.1
Uttar Pradesh,26.8467,80.9462,2016,3.3
West Bengal,22.9868,87.855,2009,5.2
Himachal Pradesh,31.1048,77.1734,2022,7.6
Odisha,20.9517,85.0985,2012,5.3
Assam,26.2006,92.9376,2005,9.2
Gujarat,22.2587,71.1924,2008,3.5
Chhattisgarh,21.2787,81.8661,2010,2.8
Andhra Pradesh,15.9129,79.74,2004,4.8
Chhattisgarh,21.2787,81.8661,2016,5.5
Rajasthan,27.0238,74.2179,2019,10.0
Chhattisgarh,21.2787,81.8661,2012,4.2
Assam,26.2006,92.9376,2019,4.3
Assam,26.2006,92.9376,2008,4.8
Kerala,10.8505,76.2711,2004,4.5
Gujarat,22.2587,71.1924,2005,7.6
Chhattisgarh,21.2787,81.8661,2024,2.1
Bihar,25.0961,85.3131,2018,9.8
Uttarakhand,30.0668,79.0193,2014,1.7
Punjab,31.1471,75.3412,2022,7.6
Rajasthan,27.0238,74.2179,2023,1.6
Jharkhand,23.6102,85.2799,2014,7.6
Bihar,25.0961,85.3131,2013,4.6
West Bengal,22.9868,87.855,2024,3.0
Odisha,20.9517,85.0985,2013,1.1
Odisha,20.9517,85.0985,2004,8.4
Odisha,20.9517,85.0985,2005,1.3
Gujarat,22.2587,71.1924,2013,5.6
Gujarat,22.2587,71.1924,2007,8.8
Madhya Pradesh,23.2599,77.4126,2013,1.6
Punjab,31.1471,75.3412,2010,8.3
Madhya Pradesh,23.2599,77.4126,2005,8.6
Odisha,20.9517,85.0985,2021,1.1
Karnataka,15.3173,75.7139,2017,2.2
Tamil Nadu,13.0827,80.2707,2014,4.8
Assam,26.2006,92.9376,2009,2.9
Kerala,10.8505,76.2711,2024,5.1
Bihar,25.0961,85.3131,2022,7.1
Punjab,31.1471,75.3412,2012,2.9
Gujarat,22.2587,71.1924,2020,9.3
Chhattisgarh,21.2787,81.8661,2007,9.8
Karnataka,15.3173,75.7139,2004,2.3
Tamil Nadu,13.0827,80.2707,2019,6.2
Uttar Pradesh,26.8467,80.9462,2020,2.1
Uttar Pradesh,26.8467,80.9462,2015,4.0
Uttar Pradesh,26.8467,80.9462,2007,9.8
West Bengal,22.9868,87.855,2017,3.7
Kerala,10.8505,76.2711,2013,3.2
Himachal Pradesh,31.1048,77.1734,2019,5.4
Odisha,20.9517,85.0985,2024,6.1
Jharkhand,23.6102,85.2799,2013,1.5
Gujarat,22.2587,71.1924,2007,7.4
Gujarat,22.2587,71.1924,2005,5.0
Kerala,10.8505,76.2711,2010,7.3
Uttar Pradesh,26.8467,80.9462,2009,1.8
Rajasthan,27.0238,74.2179,2008,7.4
Bihar,25.0961,85.3131,2016,4.5
West Bengal,22.9868,87.855,2011,9.5
Uttar Pradesh,26.8467,80.9462,2021,9.2
Jharkhand,23.6102,85.2799,2018,3.6
Odisha,20.9517,85.0985,2004,8.7
Gujarat,22.2587,71.1924,2004,6.3
Gujarat,22.2587,71.1924,2005,7.8
Andhra Pradesh,15.9129,79.74,2022,9.4
Punjab,31.1471,75.3412,2006,9.0
Uttarakhand,30.0668,79.0193,2012,2.5
Odisha,20.9517,85.0985,2024,9.0
West Bengal,22.9868,87.855,2012,4.6
Himachal Pradesh,31.1048,77.1734,2014,3.6
Uttar Pradesh,26.8467,80.9462,2010,8.9
West Bengal,22.9868,87.855,2022,6.9
Uttarakhand,30.0668,79.0193,2010,3.1
Punjab,31.1471,75.3412,2014,1.7
Chhattisgarh,21.2787,81.8661,2017,8.0
Punjab,31.1471,75.3412,2013,7.1
Andhra Pradesh,15.9129,79.74,2004,7.4
Andhra Pradesh,15.9129,79.74,2016,4.6
Assam,26.2006,92.9376,2011,7.2
Madhya Pradesh,23.2599,77.4126,2020,9.1
Gujarat,22.2587,71.1924,2007,6.9
Gujarat,22.2587,71.1924,2020,2.7
Chhattisgarh,21.2787,81.8661,2007,3.9
Tamil Nadu,13.0827,80.2707,2006,9.1
Chhattisgarh,21.2787,81.8661,2016,7.1
Andhra Pradesh,15.9129,79.74,2014,2.1
Maharashtra,19.7515,75.7139,2014,7.8
Uttar Pradesh,26.8467,80.9462,2007,4.7
Punjab,31.1471,75.3412,2015,4.2
Odisha,20.9517,85.0985,2010,8.1
Bihar,25.0961,85.3131,2020,6.7
Odisha,20.9517,85.0985,2015,4.0
Uttarakhand,30.0668,79.0193,2018,1.8
Chhattisgarh,21.2787,81.8661,2010,8.7
Andhra Pradesh,15.9129,79.74,2004,3.9
Kerala,10.8505,76.2711,2017,2.9
Chhattisgarh,21.2787,81.8661,2017,8.8
Tamil Nadu,13.0827,80.2707,2010,9.9
Gujarat,22.2587,71.1924,2013,2.4
West Bengal,22.9868,87.855,2011,5.6
Jharkhand,23.6102,85.2799,2024,5.9
Maharashtra,19.7515,75.7139,2005,5.8
West Bengal,22.9868,87.855,2006,4.0
Gujarat,22.2587,71.1924,2014,4.2
Uttarakhand,30.0668,79.0193,2004,3.7
Assam,26.2006,92.9376,2024,7.5
Assam,26.2006,92.9376,2015,3.9
Gujarat,22.2587,71.1924,2020,1.9
Karnataka,15.3173,75.7139,2005,5.5
West Bengal,22.9868,87.855,2022,9.4
Jharkhand,23.6102,85.2799,2014,9.0
Punjab,31.1471,75.3412,2007,2.7
Odisha,20.9517,85.0985,2016,9.0
Jharkhand,23.6102,85.2799,2014,7.5
Madhya Pradesh,23.2599,77.4126,2021,9.7
Himachal Pradesh,31.1048,77.1734,2005,9.6
Tamil Nadu,13.0827,80.2707,2014,6.0
Kerala,10.8505,76.2711,2018,6.4
Karnataka,15.3173,75.7139,2017,4.6
Odisha,20.9517,85.0985,2010,3.7
Kerala,10.8505,76.2711,2005,9.2
Maharashtra,19.7515,75.7139,2006,7.1
Uttar Pradesh,26.8467,80.9462,2009,5.9
Chhattisgarh,21.2787,81.8661,2016,9.6
Himachal Pradesh,31.1048,77.1734,2006,7.7
Maharashtra,19.7515,75.7139,2006,8.3
Madhya Pradesh,23.2599,77.4126,2005,9.0
Andhra Pradesh,15.9129,79.74,2012,5.1
West Bengal,22.9868,87.855,2016,1.7
Gujarat,22.2587,71.1924,2008,6.0
Himachal Pradesh,31.1048,77.1734,2015,6.2
Bihar,25.0961,85.3131,2004,7.2
Tamil Nadu,13.0827,80.2707,2009,5.8
Maharashtra,19.7515,75.7139,2009,7.0
Odisha,20.9517,85.0985,2024,8.9
Tamil Nadu,13.0827,80.2707,2018,2.7
Madhya Pradesh,23.2599,77.4126,2016,7.3
Madhya Pradesh,23.2599,77.4126,2020,3.1
Gujarat,22.2587,71.1924,2010,3.2
Maharashtra,19.7515,75.7139,2015,3.8
Jharkhand,23.6102,85.2799,2013,1.9
Maharashtra,19.7515,75.7139,2004,9.8
Madhya Pradesh,23.2599,77.4126,2009,7.8
Odisha,20.9517,85.0985,2020,4.9
Andhra Pradesh,15.9129,79.74,2005,1.5
Tamil Nadu,13.0827,80.2707,2006,3.3
